"NETWORK","PI","YEAR","MONTH","DAY","SITE","TRANSECT","SP_CODE","PERCENT_COVER","GROUP","DIVISION.FAMILY","COMMON.DIVISION.NAME","SIZE","COMMON.NAME","KINGDOM","PHYLUM","CLASS","ORDER","FAMILY","GENUS","SPECIES"
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 1","ES",1.25,"Invertebrate","Proifera","Sponges",NA,NA,NA,NA,NA,NA,NA,NA,"Encrusting Sponge"
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 1","FG",1.25,"Algae","Chlorophyta","Green Algae",NA,"Filamentous Green ",NA,NA,NA,NA,NA,NA,"Filamentous Green"
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 1","HIRU",2.5,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Hildenbrandiales","Hildenbrandiaceae","Hildenbrandia","Hildenbrandia rubra"
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 1","HJ",11.25,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasysiphonia","Dasysiphonia japonica"
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 1","LIGL",15,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Lithothamnion","Lithothamnion"
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 1","LISP",2.5,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Lithophyllum","Lithophyllum"
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 1","MAST",3.75,"Algae","Rhodophyta","Erect Red Algae",NA,"false irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus stellatus"
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 1","PORS",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,NA,"Plantae","Rhodophyta","Bangiophyceae","Bangiales","Bangiaceae","Porphyra","Porphyra"
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 1","S",2.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 1","SL",17.5,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 1","UFR",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,NA,NA,NA,NA,NA,NA,NA,"Unidentified Filamentous Red"
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 1","UV",1.25,"Algae","Chlorophyta","Green Algae",NA,"Sea lettuce",NA,NA,NA,NA,NA,NA,"Blady Ulvoid"
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 2","B",3.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 2","BL",38.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 2","BM",22.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 2","BS",8.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 2","BUTU",5,"Invertebrate","Bryozoans","Bryozoans",NA,"spiral tufted bryozoan","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Bugulidae","Crisularia","Crisularia turrita"
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 2","C",6.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 2","CF",16.25,"Invertebrate","Molluscs","Gastropods",NA,"Slipper Snail","Animalia","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula","Crepidula fornicata"
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 2","CHCR",27.5,"Algae","Rhodophyta","Erect Red Algae",NA,"Irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Gigartinaceae","Chondrus","Chondrus crispus"
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 2","CLCI",23.75,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Clathromorphum","Clathromorphum circumscriptum"
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 2","CO",10,"Algae","Rhodophyta","Erect Red Algae",NA,"coral weed","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Corallina","Corallina officinalis"
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 2","DIVE",3.75,"Invertebrate","Chordates","Tunicates",NA,"tunicate","Animalia","Chordata","Ascidiacea","Aplousobranchia","Didemnidae","Didemnum","Didemnum vexillum"
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 2","FG",2.5,"Algae","Chlorophyta","Green Algae",NA,"Filamentous Green ",NA,NA,NA,NA,NA,NA,"Filamentous Green"
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 2","FUSP",1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 2","HJ",16.25,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasysiphonia","Dasysiphonia japonica"
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 2","LIGL",5,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Lithothamnion","Lithothamnion"
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 2","MEMA",7.5,"Invertebrate","Bryozoans","Bryozoans",NA,"sea lace","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Membraniporidae","Membranipora","Membranipora membranacea"
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 2","P",5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 2","PAPA",13.75,"Algae","Rhodophyta","Erect Red Algae",NA,"Dulse","Plantae","Rhodophyta","Florideophyceae","Palmariales","Palmariaceae","Palmaria","Palmaria palmata"
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 2","PORS",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,NA,"Plantae","Rhodophyta","Bangiophyceae","Bangiales","Bangiaceae","Porphyra","Porphyra"
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 2","S",10,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 2","SH",1.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2016,8,16,"Nahant","Canoe Beach 2","SL",36.25,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 1","ADSI",1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 1","B",1.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 1","BL",2.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 1","BM",12.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 1","BS",22.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 1","C",58.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 1","CF",2.5,"Invertebrate","Molluscs","Gastropods",NA,"Slipper Snail","Animalia","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula","Crepidula fornicata"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 1","CHCR",15,"Algae","Rhodophyta","Erect Red Algae",NA,"Irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Gigartinaceae","Chondrus","Chondrus crispus"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 1","CLCI",16.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Clathromorphum","Clathromorphum circumscriptum"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 1","CO",33.75,"Algae","Rhodophyta","Erect Red Algae",NA,"coral weed","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Corallina","Corallina officinalis"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 1","COPE",1.25,"Algae","Phaeophyta","Brown Algae",NA,"Sea Potato","Chromista","Ochrophyta","Phaeophyceae","Scytosiphonales","Scytosiphonaceae","Colpomenia","Colpomenia peregrina"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 1","DIVE",1.25,"Invertebrate","Chordates","Tunicates",NA,"tunicate","Animalia","Chordata","Ascidiacea","Aplousobranchia","Didemnidae","Didemnum","Didemnum vexillum"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 1","FUSP",2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 1","HJ",10,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasysiphonia","Dasysiphonia japonica"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 1","LIGL",12.5,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Lithothamnion","Lithothamnion"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 1","MAST",25,"Algae","Rhodophyta","Erect Red Algae",NA,"false irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus stellatus"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 1","P",2.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 1","PAPA",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"Dulse","Plantae","Rhodophyta","Florideophyceae","Palmariales","Palmariaceae","Palmaria","Palmaria palmata"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 1","POLS",7.5,"Algae","Rhodophyta","Erect Red Algae",NA,"lobster horns","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Polysiphonia","Polysiphonia"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 1","SL",42.5,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 1","SLJ",6.25,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 1","SPRE",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Ceramiales","Wrangeliaceae","Spermothamnion","Spermothamnion repens"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 1","UV",12.5,"Algae","Chlorophyta","Green Algae",NA,"Sea lettuce",NA,NA,NA,NA,NA,NA,"Blady Ulvoid"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 2","B",5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 2","BL",2.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 2","BM",23.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 2","BS",18.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 2","C",47.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 2","CF",2.5,"Invertebrate","Molluscs","Gastropods",NA,"Slipper Snail","Animalia","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula","Crepidula fornicata"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 2","CHCR",15,"Algae","Rhodophyta","Erect Red Algae",NA,"Irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Gigartinaceae","Chondrus","Chondrus crispus"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 2","CHLR",1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 2","CLCI",20,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Clathromorphum","Clathromorphum circumscriptum"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 2","CO",31.25,"Algae","Rhodophyta","Erect Red Algae",NA,"coral weed","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Corallina","Corallina officinalis"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 2","COPE",1.25,"Algae","Phaeophyta","Brown Algae",NA,"Sea Potato","Chromista","Ochrophyta","Phaeophyceae","Scytosiphonales","Scytosiphonaceae","Colpomenia","Colpomenia peregrina"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 2","DEVI",1.25,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed","Chromista","Ochrophyta","Phaeophyceae","Desmarestiales","Desmarestiaceae","Desmarestia","Desmarestia viridis"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 2","HJ",7.5,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasysiphonia","Dasysiphonia japonica"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 2","LIGL",3.75,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Lithothamnion","Lithothamnion"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 2","MAST",22.5,"Algae","Rhodophyta","Erect Red Algae",NA,"false irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus stellatus"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 2","POLS",20,"Algae","Rhodophyta","Erect Red Algae",NA,"lobster horns","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Polysiphonia","Polysiphonia"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 2","S",2.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 2","SL",35,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 2","SLJ",7.5,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 2","SPRE",6.25,"Algae","Rhodophyta","Erect Red Algae",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Ceramiales","Wrangeliaceae","Spermothamnion","Spermothamnion repens"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Canoe Beach 2","UV",13.75,"Algae","Chlorophyta","Green Algae",NA,"Sea lettuce",NA,NA,NA,NA,NA,NA,"Blady Ulvoid"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 3","BL",1.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 3","BM",1.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 3","BS",8.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 3","C",6.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 3","CHCR",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,"Irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Gigartinaceae","Chondrus","Chondrus crispus"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 3","CLCI",2.5,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Clathromorphum","Clathromorphum circumscriptum"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 3","CO",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"coral weed","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Corallina","Corallina officinalis"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 3","DEAC",1.25,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed","Chromista","Ochrophyta","Phaeophyceae","Desmarestiales","Desmarestiaceae","Desmarestia","Desmarestia aculeata"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 3","DEVI",16.25,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed","Chromista","Ochrophyta","Phaeophyceae","Desmarestiales","Desmarestiaceae","Desmarestia","Desmarestia viridis"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 3","HJ",16.25,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Dasyaceae","Dasysiphonia","Dasysiphonia japonica"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 3","LIGL",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Lithothamnion","Lithothamnion"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 3","MAST",3.75,"Algae","Rhodophyta","Erect Red Algae",NA,"false irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus stellatus"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 3","MEMA",1.25,"Invertebrate","Bryozoans","Bryozoans",NA,"sea lace","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Membraniporidae","Membranipora","Membranipora membranacea"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 3","P",25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 3","PAPA",18.75,"Algae","Rhodophyta","Erect Red Algae",NA,"Dulse","Plantae","Rhodophyta","Florideophyceae","Palmariales","Palmariaceae","Palmaria","Palmaria palmata"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 3","POLS",13.75,"Algae","Rhodophyta","Erect Red Algae",NA,"lobster horns","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Polysiphonia","Polysiphonia"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 3","S",42.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 3","SH",15,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 3","SL",33.75,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 3","SLJ",2.5,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 3","UV",31.25,"Algae","Chlorophyta","Green Algae",NA,"Sea lettuce",NA,NA,NA,NA,NA,NA,"Blady Ulvoid"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 4","CHCK",1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 4","CHCR",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,"Irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Gigartinaceae","Chondrus","Chondrus crispus"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 4","CLCI",2.5,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Clathromorphum","Clathromorphum circumscriptum"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 4","CO",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"coral weed","Plantae","Rhodophyta","Florideophyceae","Corallinales","Corallinaceae","Corallina","Corallina officinalis"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 4","DEAC",2.5,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed","Chromista","Ochrophyta","Phaeophyceae","Desmarestiales","Desmarestiaceae","Desmarestia","Desmarestia aculeata"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 4","DEVI",18.75,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed","Chromista","Ochrophyta","Phaeophyceae","Desmarestiales","Desmarestiaceae","Desmarestia","Desmarestia viridis"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 4","LIGL",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Lithothamnion","Lithothamnion"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 4","MAST",7.5,"Algae","Rhodophyta","Erect Red Algae",NA,"false irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus stellatus"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 4","P",67.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 4","PAPA",10,"Algae","Rhodophyta","Erect Red Algae",NA,"Dulse","Plantae","Rhodophyta","Florideophyceae","Palmariales","Palmariaceae","Palmaria","Palmaria palmata"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 4","POLS",22.5,"Algae","Rhodophyta","Erect Red Algae",NA,"lobster horns","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Polysiphonia","Polysiphonia"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 4","S",32.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 4","SL",33.75,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,21,"Nahant","Pumphouse Beach 4","UV",18.75,"Algae","Chlorophyta","Green Algae",NA,"Sea lettuce",NA,NA,NA,NA,NA,NA,"Blady Ulvoid"
"KEEN ONE","Grabowski",2018,6,8,"Nahant","Pumphouse Beach 1","B",13.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2018,6,8,"Nahant","Pumphouse Beach 1","BL",1.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2018,6,8,"Nahant","Pumphouse Beach 1","BS",8.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2018,6,8,"Nahant","Pumphouse Beach 1","C",61.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2018,6,8,"Nahant","Pumphouse Beach 1","CF",1.25,"Invertebrate","Molluscs","Gastropods",NA,"Slipper Snail","Animalia","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula","Crepidula fornicata"
"KEEN ONE","Grabowski",2018,6,8,"Nahant","Pumphouse Beach 1","CHCK",1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KEEN ONE","Grabowski",2018,6,8,"Nahant","Pumphouse Beach 1","CHCR",6.25,"Algae","Rhodophyta","Erect Red Algae",NA,"Irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Gigartinaceae","Chondrus","Chondrus crispus"
"KEEN ONE","Grabowski",2018,6,8,"Nahant","Pumphouse Beach 1","CL",2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
