"NETWORK","PI","YEAR","MONTH","DAY","SITE","TRANSECT","SP_CODE","BLADE_LENGTH_CM","WIDTH_CM","STIPE_LENGTH_CM","WET_WEIGHT","DRY_WEIGHT","GROUP","DIVISION.FAMILY","COMMON.DIVISION.NAME","SIZE","COMMON.NAME","KINGDOM","PHYLUM","CLASS","ORDER","FAMILY","GENUS","SPECIES"
"KEEN ONE","Grabowski",2016,7,17,"Pemaquid","1","SL",52,10,4,12.3747740107414,1.43152579041325,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2016,7,17,"Pemaquid","2","LADI",102,30,11,102.922591053958,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Grabowski",2016,7,17,"Pemaquid","2","SL",110,29,15,51.7558988719126,4.65663045449932,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2016,7,17,"Pemaquid","2","LADI",138,31,15,216.52205642416,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Grabowski",2016,7,17,"Pemaquid","2","LADI",125,33,13,168.084694341558,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Grabowski",2016,7,17,"Pemaquid","2","LADI",69,28,11,44.0985226003274,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Grabowski",2016,7,17,"Pemaquid","2","SL",23,8,2,2.94032480622117,0.437809153917691,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2016,7,17,"Pemaquid","2","LADI",36,17.1,2,7.09574217996333,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Grabowski",2016,7,17,"Pemaquid","2","SL",87,15,6,30.556445044038,3.01586860586385,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2016,7,17,"Pemaquid","2","LADI",133,47,19,213.065558091563,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Grabowski",2016,7,17,"Pemaquid","2","LADI",92,52,11,81.9888388673466,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Grabowski",2016,7,17,"Pemaquid","2","SL",121,15,21,64.9597047205559,5.61594108258515,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2016,7,17,"Pemaquid","2","LADI",81,31,6,54.1782659397096,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Grabowski",2016,7,17,"Pemaquid","2","SL",65.2,19,11,21.4244642890145,2.25062333754041,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2016,7,17,"Pemaquid","2","LADI",29.5,10,2,4.47769834817172,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Grabowski",2016,7,17,"Pemaquid","2","LADI",34,19,4,7.09574217996333,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Grabowski",2016,7,17,"Pemaquid","2","LADI",13,7,2,0.724930649283875,NA,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata"
"KEEN ONE","Grabowski",2016,7,17,"Pemaquid","2","SL",20,6,1,2.15506808637642,0.338884034608777,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2016,7,17,"Pemaquid","2","SL",13,4,1,1.0463244456299,0.186798355878025,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Canoe Beach 1","SL",152.4,26.4,0,73.6792885470476,6.23039930719078,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Canoe Beach 1","SL",121.4,33.1,0,49.1296773726819,4.46095883682157,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Canoe Beach 1","SL",193.1,26.7,0,112.338914812933,8.82114833573151,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Canoe Beach 1","SL",35.6,11.5,2.5,6.22980594849476,0.812998518672058,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Canoe Beach 1","SL",41.9,12.2,2.3,8.11724578654393,1.01119817864133,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Canoe Beach 1","SL",68.6,16.5,5,20.1392121830932,2.1387226768728,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Canoe Beach 1","SL",152.4,26.7,0,73.6792885470476,6.23039930719078,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Canoe Beach 1","SL",38.6,9.7,2.5,7.13070285107778,0.908750371388641,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Canoe Beach 1","SL",24.4,6.4,2.1,3.26204809408518,0.476934955429495,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Canoe Beach 1","SL",22.6,7.6,1.2,2.69355811361241,0.4072888443697,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Canoe Beach 2","SL",215.9,30.5,3.9,141.501014183107,10.669636867658,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Canoe Beach 2","SL",190.5,27.9,1.5,111.201079176408,8.74742988302101,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Canoe Beach 2","SL",35.8,8.9,2.5,6.28820117845507,0.819275492966833,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Canoe Beach 2","SL",57.15,10.2,1.3,13.3559941157257,1.52446486093158,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Canoe Beach 2","SL",73.66,20.1,4.8,22.5698924605872,2.34935866422075,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Canoe Beach 2","SL",141.9,26.4,6.1,69.9314590187667,5.96795342183708,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Canoe Beach 2","SL",32.7,10.2,2.3,5.35544381569756,0.717706570525931,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Canoe Beach 2","SL",48.3,10.2,2.5,10.4019640315927,1.24057995130577,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Canoe Beach 2","SL",128.5,27.6,3.8,57.2645503299268,5.06153653646587,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Canoe Beach 2","SL",42.4,8.9,1.3,7.95433968122542,0.994439109359954,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Pumphouse Beach 3","SL",210.8,27.4,1.3,132.788872611888,10.1250973393243,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Pumphouse Beach 3","SL",62.7,9.4,0.5,15.351260659168,1.70987496242646,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Pumphouse Beach 3","SL",167.6,25.4,1.3,88.4916408318832,7.24600985289341,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Pumphouse Beach 3","SL",64.5,11.4,1.1,16.4054766937304,1.80610379455269,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Pumphouse Beach 3","SL",27.4,7.6,1.3,3.76020698996037,0.536215632915001,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Pumphouse Beach 3","SL",34.1,5.6,1.3,5.46499822660885,0.72978806555018,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Pumphouse Beach 3","SL",41.656,8.9,1.3,7.7146225803949,0.969667805824637,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Pumphouse Beach 3","SL",57.2,8.9,1.3,13.3763605328568,1.52638093282334,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Pumphouse Beach 3","SL",90.9,15.2,1.3,30.0896207378058,2.97783539736849,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Pumphouse Beach 3","SL",40.6,7.6,2.1,7.63288441192421,0.961190596630216,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Pumphouse Beach 4","SL",53.9,9.7,1.1,11.9837440598351,1.39413155077663,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Pumphouse Beach 4","SL",95.25,14.9,8.9,37.3882414963476,3.56165983652954,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Pumphouse Beach 4","SL",276.9,30.5,4.4,219.627478294542,15.3299698802462,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Pumphouse Beach 4","SL",190,18.3,2.2,111.407580245193,8.76081854218105,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Pumphouse Beach 4","SL",177.8,27.9,4.8,101.685865683815,8.12560301983686,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Pumphouse Beach 4","SL",143.5,16.5,3.8,69.3431406047996,5.92653427125574,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Pumphouse Beach 4","SL",88.9,9.9,1.5,29.0508173287521,2.89282651451871,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Pumphouse Beach 4","SL",102.9,22.6,2.5,38.1916288361501,3.62463118296848,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Pumphouse Beach 4","SL",32.3,6.4,0.8,4.84841400817274,0.66120828681564,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2017,7,26,"Nahant","Pumphouse Beach 4","SL",149.8,20.3,2.5,73.5931580976147,6.2243946824418,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2018,6,8,"Nahant","Pumphouse Beach 1","SL",24.5,8.5,1.5,3.15317967513856,0.463774443735061,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2018,6,8,"Nahant","Pumphouse Beach 1","SL",32.5,13.2,1.5,5.08582769689705,0.687786257690157,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2018,6,8,"Nahant","Pumphouse Beach 1","SL",35.1,12.2,27.4,15.0495808115613,1.68212672390063,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2018,6,8,"Nahant","Pumphouse Beach 1","SL",115,17,6.8,49.4185137741988,4.48256743282808,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2018,6,8,"Nahant","Pumphouse Beach 1","SL",87,15.5,5.4,30.2060310954511,2.98732924665544,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2018,6,8,"Nahant","Pumphouse Beach 1","SL",38,13,8,8.71566779687037,1.07226522079026,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2018,6,8,"Nahant","Pumphouse Beach 1","SL",114,18,2.2,45.4426377767394,4.18310501155614,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2018,6,8,"Nahant","Pumphouse Beach 2","SL",22,9.2,1.2,2.5737466924086,0.392295037905471,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2018,6,8,"Nahant","Pumphouse Beach 2","SL",29.5,17,2.5,4.56502829570098,0.629181990710415,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2018,6,8,"Nahant","Pumphouse Beach 2","SL",26.5,10.5,5,4.43869822244494,0.614793360321182,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2018,6,8,"Nahant","Pumphouse Beach 2","SL",69,15,3.5,19.6059793163829,2.0919316789691,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2018,6,8,"Nahant","Pumphouse Beach 2","SL",25.5,11,4.8,4.14187489016432,0.580697807483427,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2018,6,8,"Nahant","Pumphouse Beach 2","SL",29,13,3.3,4.64157216683154,0.63786602443688,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2018,6,8,"Nahant","Pumphouse Beach 2","SL",77,12,6.6,25.2718944375972,2.57888506213679,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2018,6,8,"Nahant","Pumphouse Beach 2","SL",112,17,5,46.0016509217942,4.22547946950763,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2018,6,8,"Nahant","Pumphouse Beach 2","SL",85,16,5,28.8221493488449,2.87404266805951,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2018,6,8,"Nahant","Pumphouse Beach 2","SL",87,17.5,7.5,31.440228606012,3.08759473517114,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2018,6,21,"Nahant","Canoe Beach 3","SL",105,24,2,39.2308848987036,3.70574673328002,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2018,6,21,"Nahant","Canoe Beach 3","SL",156,27,5,81.2512261393652,6.75364419688917,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"KEEN ONE","Grabowski",2018,6,21,"Nahant","Canoe Beach 3","SL",109,20.5,3.5,42.8963171362998,3.98890800567382,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
