"","X","YEAR","MONTH","DAY","SITE","TRANSECT","SIDE","SP_CODE","PERCENT_COVER","GROUP","DIVISION.FAMILY","COMMON.DIVISION.NAME","SIZE","COMMON.NAME","KINGDOM","PHYLUM","CLASS","ORDER","FAMILY","GENUS","SPECIES"
"3191",290,2016,8,3,"BAKER_SOUTH","4","I","DIVE",1.25,"Invertebrate","Chordates","Tunicates",NA,"tunicate","Animalia","Chordata","Ascidiacea","Aplousobranchia","Didemnidae","Didemnum","Didemnum vexillum"
"3192",291,2016,8,3,"BAKER_SOUTH","4","I","HJ",20,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae",NA,NA,NA,NA,NA,NA,"Heterosiphonia japonica"
"3193",292,2016,8,3,"BAKER_SOUTH","4","I","P",37.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3194",293,2016,8,3,"BAKER_SOUTH","4","I","SL",20,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"3195",294,2016,8,3,"BAKER_SOUTH","4","O","BM",1.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3196",295,2016,8,3,"BAKER_SOUTH","4","O","BS",1.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3197",296,2016,8,3,"BAKER_SOUTH","4","O","CF",16.25,"Invertebrate","Molluscs","Gastropods",NA,"Slipper Snail","Animalia","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula","Crepidula fornicata"
"3198",297,2016,8,3,"BAKER_SOUTH","4","O","CHCR",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,"Irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Gigartinaceae","Chondrus","Chondrus crispus"
"3199",298,2016,8,3,"BAKER_SOUTH","4","O","CLCI",2.5,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Clathromorphum","Clathromorphum circumscriptum"
"3200",299,2016,8,3,"BAKER_SOUTH","4","O","CO",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"coral weed",NA,NA,NA,NA,NA,NA,"Corralina officinalis"
"3201",300,2016,8,3,"BAKER_SOUTH","4","O","HJ",35,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae",NA,NA,NA,NA,NA,NA,"Heterosiphonia japonica"
"3202",301,2016,8,3,"BAKER_SOUTH","4","O","ISRU",1.25,"Invertebrate","Molluscs","Gastropods",NA,"Red Chition ",NA,NA,NA,NA,NA,NA,"Ischnochiton ruber"
"3203",302,2016,8,3,"BAKER_SOUTH","4","O","P",36.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3204",303,2016,8,3,"BAKER_SOUTH","4","O","SL",33.75,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"3205",304,2016,8,25,"CALF_ISLAND","3","I","BL",18.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3206",305,2016,8,25,"CALF_ISLAND","3","I","BM",18.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3207",306,2016,8,25,"CALF_ISLAND","3","I","BS",3.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3208",307,2016,8,25,"CALF_ISLAND","3","I","C",8.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3209",308,2016,8,25,"CALF_ISLAND","3","I","CF",1.25,"Invertebrate","Molluscs","Gastropods",NA,"Slipper Snail","Animalia","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula","Crepidula fornicata"
"3210",309,2016,8,25,"CALF_ISLAND","3","I","CHCR",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,"Irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Gigartinaceae","Chondrus","Chondrus crispus"
"3211",310,2016,8,25,"CALF_ISLAND","3","I","CLCI",3.75,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Clathromorphum","Clathromorphum circumscriptum"
"3212",311,2016,8,25,"CALF_ISLAND","3","I","CO",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,"coral weed",NA,NA,NA,NA,NA,NA,"Corralina officinalis"
"3213",312,2016,8,25,"CALF_ISLAND","3","I","DIVE",2.5,"Invertebrate","Chordates","Tunicates",NA,"tunicate","Animalia","Chordata","Ascidiacea","Aplousobranchia","Didemnidae","Didemnum","Didemnum vexillum"
"3214",313,2016,8,25,"CALF_ISLAND","3","I","HJ",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae",NA,NA,NA,NA,NA,NA,"Heterosiphonia japonica"
"3215",314,2016,8,25,"CALF_ISLAND","3","I","LIGL",5,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Lithothamnion "
"3216",315,2016,8,25,"CALF_ISLAND","3","I","MAST",28.75,"Algae","Rhodophyta","Erect Red Algae",NA,"false irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus stellatus"
"3217",316,2016,8,25,"CALF_ISLAND","3","I","MEMA",11.25,"Invertebrate","Bryozoans","Bryozoans",NA,"sea lace","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Membraniporidae","Membranipora","Membranipora membranacea"
"3218",317,2016,8,25,"CALF_ISLAND","3","I","PAPA",10,"Algae","Rhodophyta","Erect Red Algae",NA,"Dulse","Plantae","Rhodophyta","Florideophyceae","Palmariales","Palmariaceae","Palmaria","Palmaria palmata"
"3219",318,2016,8,25,"CALF_ISLAND","3","I","PHRU",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"sea oak","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Phycodrys","Phycodrys rubens"
"3220",319,2016,8,25,"CALF_ISLAND","3","I","SL",42.5,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"3221",320,2016,8,25,"CALF_ISLAND","3","I","TRIN",11.25,"Invertebrate","Bryozoans","Bryozoans",NA,NA,"Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Candidae","Tricellaria","Tricellaria inopinata"
"3222",321,2016,8,25,"CALF_ISLAND","3","O","BL",26.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3223",322,2016,8,25,"CALF_ISLAND","3","O","BM",16.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3224",323,2016,8,25,"CALF_ISLAND","3","O","BOVI",1.25,"Invertebrate","Chordates","Tunicates",NA,"orange sheath tunicate","Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Botrylloides","Botrylloides violaceus"
"3225",324,2016,8,25,"CALF_ISLAND","3","O","BS",5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3226",325,2016,8,25,"CALF_ISLAND","3","O","C",1.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3227",326,2016,8,25,"CALF_ISLAND","3","O","CHCR",3.75,"Algae","Rhodophyta","Erect Red Algae",NA,"Irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Gigartinaceae","Chondrus","Chondrus crispus"
"3228",327,2016,8,25,"CALF_ISLAND","3","O","CLCI",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Clathromorphum","Clathromorphum circumscriptum"
"3229",328,2016,8,25,"CALF_ISLAND","3","O","CO",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"coral weed",NA,NA,NA,NA,NA,NA,"Corralina officinalis"
"3230",329,2016,8,25,"CALF_ISLAND","3","O","DEAC",1.25,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia aculeata"
"3231",330,2016,8,25,"CALF_ISLAND","3","O","DIVE",2.5,"Invertebrate","Chordates","Tunicates",NA,"tunicate","Animalia","Chordata","Ascidiacea","Aplousobranchia","Didemnidae","Didemnum","Didemnum vexillum"
"3232",331,2016,8,25,"CALF_ISLAND","3","O","HJ",6.25,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae",NA,NA,NA,NA,NA,NA,"Heterosiphonia japonica"
"3233",332,2016,8,25,"CALF_ISLAND","3","O","LIGL",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Lithothamnion "
"3234",333,2016,8,25,"CALF_ISLAND","3","O","MAST",32.5,"Algae","Rhodophyta","Erect Red Algae",NA,"false irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus stellatus"
"3235",334,2016,8,25,"CALF_ISLAND","3","O","MEMA",2.5,"Invertebrate","Bryozoans","Bryozoans",NA,"sea lace","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Membraniporidae","Membranipora","Membranipora membranacea"
"3236",335,2016,8,25,"CALF_ISLAND","3","O","P",1.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3237",336,2016,8,25,"CALF_ISLAND","3","O","PAPA",6.25,"Algae","Rhodophyta","Erect Red Algae",NA,"Dulse","Plantae","Rhodophyta","Florideophyceae","Palmariales","Palmariaceae","Palmaria","Palmaria palmata"
"3238",337,2016,8,25,"CALF_ISLAND","3","O","PHRU",5,"Algae","Rhodophyta","Erect Red Algae",NA,"sea oak","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Phycodrys","Phycodrys rubens"
"3239",338,2016,8,25,"CALF_ISLAND","3","O","SL",31.25,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"3240",339,2016,8,25,"CALF_ISLAND","3","O","TRIN",15,"Invertebrate","Bryozoans","Bryozoans",NA,NA,"Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Candidae","Tricellaria","Tricellaria inopinata"
"3241",340,2016,8,29,"CALF_ISLAND","2","I","BM",3.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3242",341,2016,8,29,"CALF_ISLAND","2","I","BOVI",1.25,"Invertebrate","Chordates","Tunicates",NA,"orange sheath tunicate","Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Botrylloides","Botrylloides violaceus"
"3243",342,2016,8,29,"CALF_ISLAND","2","I","BS",13.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3244",343,2016,8,29,"CALF_ISLAND","2","I","C",30,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3245",344,2016,8,29,"CALF_ISLAND","2","I","CF",2.5,"Invertebrate","Molluscs","Gastropods",NA,"Slipper Snail","Animalia","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula","Crepidula fornicata"
"3246",345,2016,8,29,"CALF_ISLAND","2","I","CLCI",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Clathromorphum","Clathromorphum circumscriptum"
"3247",346,2016,8,29,"CALF_ISLAND","2","I","DEAC",2.5,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia aculeata"
"3248",347,2016,8,29,"CALF_ISLAND","2","I","HIRU",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Hildenbrandiales","Hildenbrandiaceae","Hildenbrandia","Hildenbrandia rubra"
"3249",348,2016,8,29,"CALF_ISLAND","2","I","HJ",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae",NA,NA,NA,NA,NA,NA,"Heterosiphonia japonica"
"3250",349,2016,8,29,"CALF_ISLAND","2","I","LIGL",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Lithothamnion "
"3251",350,2016,8,29,"CALF_ISLAND","2","I","MAST",3.75,"Algae","Rhodophyta","Erect Red Algae",NA,"false irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus stellatus"
"3252",351,2016,8,29,"CALF_ISLAND","2","I","MEMA",8.75,"Invertebrate","Bryozoans","Bryozoans",NA,"sea lace","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Membraniporidae","Membranipora","Membranipora membranacea"
"3253",352,2016,8,29,"CALF_ISLAND","2","I","MOMO",1.25,"Invertebrate","Molluscs","Bivalves",NA,"Northern Horse Mussel","Animalia","Mollusca","Bivalvia","Mytilida","Mytilidae","Modiolus","Modiolus modiolus"
"3254",353,2016,8,29,"CALF_ISLAND","2","I","P",2.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3255",354,2016,8,29,"CALF_ISLAND","2","I","PAPA",8.75,"Algae","Rhodophyta","Erect Red Algae",NA,"Dulse","Plantae","Rhodophyta","Florideophyceae","Palmariales","Palmariaceae","Palmaria","Palmaria palmata"
"3256",355,2016,8,29,"CALF_ISLAND","2","I","SL",48.75,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"3257",356,2016,8,29,"CALF_ISLAND","2","I","TRIN",6.25,"Invertebrate","Bryozoans","Bryozoans",NA,NA,"Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Candidae","Tricellaria","Tricellaria inopinata"
"3258",357,2016,8,29,"CALF_ISLAND","2","O","BM",3.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3259",358,2016,8,29,"CALF_ISLAND","2","O","BOVI",1.25,"Invertebrate","Chordates","Tunicates",NA,"orange sheath tunicate","Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Botrylloides","Botrylloides violaceus"
"3260",359,2016,8,29,"CALF_ISLAND","2","O","BS",17.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3261",360,2016,8,29,"CALF_ISLAND","2","O","C",27.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3262",361,2016,8,29,"CALF_ISLAND","2","O","CLCI",8.75,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Clathromorphum","Clathromorphum circumscriptum"
"3263",362,2016,8,29,"CALF_ISLAND","2","O","DEAC",1.25,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia aculeata"
"3264",363,2016,8,29,"CALF_ISLAND","2","O","DIVE",3.75,"Invertebrate","Chordates","Tunicates",NA,"tunicate","Animalia","Chordata","Ascidiacea","Aplousobranchia","Didemnidae","Didemnum","Didemnum vexillum"
"3265",364,2016,8,29,"CALF_ISLAND","2","O","HIRU",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Hildenbrandiales","Hildenbrandiaceae","Hildenbrandia","Hildenbrandia rubra"
"3266",365,2016,8,29,"CALF_ISLAND","2","O","HJ",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae",NA,NA,NA,NA,NA,NA,"Heterosiphonia japonica"
"3267",366,2016,8,29,"CALF_ISLAND","2","O","LIGL",3.75,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Lithothamnion "
"3268",367,2016,8,29,"CALF_ISLAND","2","O","MAST",6.25,"Algae","Rhodophyta","Erect Red Algae",NA,"false irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus stellatus"
"3269",368,2016,8,29,"CALF_ISLAND","2","O","MEMA",7.5,"Invertebrate","Bryozoans","Bryozoans",NA,"sea lace","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Membraniporidae","Membranipora","Membranipora membranacea"
"3270",369,2016,8,29,"CALF_ISLAND","2","O","PAPA",3.75,"Algae","Rhodophyta","Erect Red Algae",NA,"Dulse","Plantae","Rhodophyta","Florideophyceae","Palmariales","Palmariaceae","Palmaria","Palmaria palmata"
"3271",370,2016,8,29,"CALF_ISLAND","2","O","PHRU",3.75,"Algae","Rhodophyta","Erect Red Algae",NA,"sea oak","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Phycodrys","Phycodrys rubens"
"3272",371,2016,8,29,"CALF_ISLAND","2","O","S",1.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3273",372,2016,8,29,"CALF_ISLAND","2","O","SL",47.5,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"3274",373,2016,8,29,"CALF_ISLAND","2","O","TRIN",5,"Invertebrate","Bryozoans","Bryozoans",NA,NA,"Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Candidae","Tricellaria","Tricellaria inopinata"
"3275",374,2016,8,30,"CALF_ISLAND","1","I","B",37.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3276",375,2016,8,30,"CALF_ISLAND","1","I","C",8.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3277",376,2016,8,30,"CALF_ISLAND","1","I","CF",1.25,"Invertebrate","Molluscs","Gastropods",NA,"Slipper Snail","Animalia","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula","Crepidula fornicata"
"3278",377,2016,8,30,"CALF_ISLAND","1","I","CLCI",5,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Clathromorphum","Clathromorphum circumscriptum"
"3279",378,2016,8,30,"CALF_ISLAND","1","I","DEAC",1.25,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia aculeata"
"3280",379,2016,8,30,"CALF_ISLAND","1","I","DECA",1.25,"Invertebrate","Chordates","Tunicates",NA,"northern white crust","Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Dendrodoa","Dendrodoa carnea"
"3281",380,2016,8,30,"CALF_ISLAND","1","I","DIVE",5,"Invertebrate","Chordates","Tunicates",NA,"tunicate","Animalia","Chordata","Ascidiacea","Aplousobranchia","Didemnidae","Didemnum","Didemnum vexillum"
"3282",381,2016,8,30,"CALF_ISLAND","1","I","HJ",2.5,"Algae","Rhodophyta","Erect Red Algae",NA,"japan red algae",NA,NA,NA,NA,NA,NA,"Heterosiphonia japonica"
"3283",382,2016,8,30,"CALF_ISLAND","1","I","MAST",15,"Algae","Rhodophyta","Erect Red Algae",NA,"false irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus stellatus"
"3284",383,2016,8,30,"CALF_ISLAND","1","I","MEMA",16.25,"Invertebrate","Bryozoans","Bryozoans",NA,"sea lace","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Membraniporidae","Membranipora","Membranipora membranacea"
"3285",384,2016,8,30,"CALF_ISLAND","1","I","MOMO",1.25,"Invertebrate","Molluscs","Bivalves",NA,"Northern Horse Mussel","Animalia","Mollusca","Bivalvia","Mytilida","Mytilidae","Modiolus","Modiolus modiolus"
"3286",385,2016,8,30,"CALF_ISLAND","1","I","PAPA",6.25,"Algae","Rhodophyta","Erect Red Algae",NA,"Dulse","Plantae","Rhodophyta","Florideophyceae","Palmariales","Palmariaceae","Palmaria","Palmaria palmata"
"3287",386,2016,8,30,"CALF_ISLAND","1","I","S",3.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3288",387,2016,8,30,"CALF_ISLAND","1","I","SL",42.5,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"3289",388,2016,8,30,"CALF_ISLAND","1","I","TRIN",10,"Invertebrate","Bryozoans","Bryozoans",NA,NA,"Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Candidae","Tricellaria","Tricellaria inopinata"
"3290",389,2016,8,30,"CALF_ISLAND","1","O","AGCL",1.25,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum"
"3291",390,2016,8,30,"CALF_ISLAND","1","O","B",32.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3292",391,2016,8,30,"CALF_ISLAND","1","O","C",13.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3293",392,2016,8,30,"CALF_ISLAND","1","O","CF",2.5,"Invertebrate","Molluscs","Gastropods",NA,"Slipper Snail","Animalia","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula","Crepidula fornicata"
"3294",393,2016,8,30,"CALF_ISLAND","1","O","CLCI",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Corallinales","Hapalidiaceae","Clathromorphum","Clathromorphum circumscriptum"
"3295",394,2016,8,30,"CALF_ISLAND","1","O","DEAC",2.5,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia aculeata"
"3296",395,2016,8,30,"CALF_ISLAND","1","O","DIVE",1.25,"Invertebrate","Chordates","Tunicates",NA,"tunicate","Animalia","Chordata","Ascidiacea","Aplousobranchia","Didemnidae","Didemnum","Didemnum vexillum"
"3297",396,2016,8,30,"CALF_ISLAND","1","O","ISPA",1.25,"Invertebrate","Proifera","Sponges",NA,"Palmate Sponge","Animalia","Porifera","Demospongiae","Poecilosclerida","Isodictyidae","Isodictya","Isodictya palmata"
"3298",397,2016,8,30,"CALF_ISLAND","1","O","LIGL",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Lithothamnion "
"3299",398,2016,8,30,"CALF_ISLAND","1","O","MAST",17.5,"Algae","Rhodophyta","Erect Red Algae",NA,"false irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus stellatus"
"3300",399,2016,8,30,"CALF_ISLAND","1","O","MEMA",13.75,"Invertebrate","Bryozoans","Bryozoans",NA,"sea lace","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Membraniporidae","Membranipora","Membranipora membranacea"
"3301",400,2016,8,30,"CALF_ISLAND","1","O","PAPA",6.25,"Algae","Rhodophyta","Erect Red Algae",NA,"Dulse","Plantae","Rhodophyta","Florideophyceae","Palmariales","Palmariaceae","Palmaria","Palmaria palmata"
"3302",401,2016,8,30,"CALF_ISLAND","1","O","S",3.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3303",402,2016,8,30,"CALF_ISLAND","1","O","SL",40,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima"
"3304",403,2016,8,30,"CALF_ISLAND","1","O","TRIN",13.75,"Invertebrate","Bryozoans","Bryozoans",NA,NA,"Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Candidae","Tricellaria","Tricellaria inopinata"
"3305",404,2016,9,1,"CALF_ISLAND","4","I","B",1.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3306",405,2016,9,1,"CALF_ISLAND","4","I","BL",5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3307",406,2016,9,1,"CALF_ISLAND","4","I","BM",12.5,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3308",407,2016,9,1,"CALF_ISLAND","4","I","BOVI",1.25,"Invertebrate","Chordates","Tunicates",NA,"orange sheath tunicate","Animalia","Chordata","Ascidiacea","Stolidobranchia","Styelidae","Botrylloides","Botrylloides violaceus"
"3309",408,2016,9,1,"CALF_ISLAND","4","I","BS",16.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3310",409,2016,9,1,"CALF_ISLAND","4","I","C",6.25,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3311",410,2016,9,1,"CALF_ISLAND","4","I","CF",10,"Invertebrate","Molluscs","Gastropods",NA,"Slipper Snail","Animalia","Mollusca","Gastropoda","Littorinimorpha","Calyptraeidae","Crepidula","Crepidula fornicata"
"3312",411,2016,9,1,"CALF_ISLAND","4","I","DEAC",1.25,"Algae","Phaeophyta","Brown Algae",NA,"Sour or Stink Weed",NA,NA,NA,NA,NA,NA,"Desmerestia aculeata"
"3313",412,2016,9,1,"CALF_ISLAND","4","I","HIRU",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,"Plantae","Rhodophyta","Florideophyceae","Hildenbrandiales","Hildenbrandiaceae","Hildenbrandia","Hildenbrandia rubra"
"3314",413,2016,9,1,"CALF_ISLAND","4","I","LESP",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Leptophytum "
"3315",414,2016,9,1,"CALF_ISLAND","4","I","LIGL",3.75,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Lithothamnion "
"3316",415,2016,9,1,"CALF_ISLAND","4","I","LISP",1.25,"Algae","Rhodophyta","Red Algal Crusts",NA,NA,NA,NA,NA,NA,NA,NA,"Lithophyllum "
"3317",416,2016,9,1,"CALF_ISLAND","4","I","MAST",33.75,"Algae","Rhodophyta","Erect Red Algae",NA,"false irish moss","Plantae","Rhodophyta","Florideophyceae","Gigartinales","Phyllophoraceae","Mastocarpus","Mastocarpus stellatus"
"3318",417,2016,9,1,"CALF_ISLAND","4","I","MEMA",3.75,"Invertebrate","Bryozoans","Bryozoans",NA,"sea lace","Animalia","Bryozoa","Gymnolaemata","Cheilostomatida","Membraniporidae","Membranipora","Membranipora membranacea"
"3319",418,2016,9,1,"CALF_ISLAND","4","I","PHRU",1.25,"Algae","Rhodophyta","Erect Red Algae",NA,"sea oak","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Delesseriaceae","Phycodrys","Phycodrys rubens"
"3320",419,2016,9,1,"CALF_ISLAND","4","I","POLS",8.75,"Algae","Rhodophyta","Erect Red Algae",NA,"lobster horns",NA,NA,NA,NA,NA,NA,"Polysiphonia "
"3321",420,2016,9,1,"CALF_ISLAND","4","I","SE",3.75,"Invertebrate","Molluscs","Gastropods",NA,NA,NA,NA,NA,NA,NA,NA,"Serpulorbis"
"3322",421,2016,9,1,"CALF_ISLAND","4","I","SH",8.75,"Substrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
