"","X","YEAR","MONTH","DAY","SITE","TRANSECT","SP_CODE","QUAD","SIDE","COUNT","AREA","GROUP","DIVISION.FAMILY","COMMON.DIVISION.NAME","SIZE","COMMON.NAME","KINGDOM","PHYLUM","CLASS","ORDER","FAMILY","GENUS","SPECIES","NOTES"
"2589",785,2016,8,9,"NW_APPLEDORE","SANDPIPER","CABO","20-0","O",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"2590",786,2016,8,9,"NW_APPLEDORE","SANDPIPER","CAIR","20-0","O",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"2591",787,2016,8,9,"NW_APPLEDORE","SANDPIPER","HOAM","20-0","O",6,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"2592",788,2016,8,9,"NW_APPLEDORE","SANDPIPER","ASRU","20-0","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"2593",789,2016,8,9,"NW_APPLEDORE","SANDPIPER","ASFO","20-0","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"2594",790,2016,8,9,"NW_APPLEDORE","SANDPIPER","HESA","20-0","O",11,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"2595",791,2016,8,9,"NW_APPLEDORE","SANDPIPER","PHGU","20-0","O",NA,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"2596",792,2016,8,9,"NW_APPLEDORE","SANDPIPER","MYSP","20-0","O",1,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"2597",793,2016,8,9,"NW_APPLEDORE","SANDPIPER","TAADS","20-0","O",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2598",794,2016,8,9,"NW_APPLEDORE","MAGIC_8_BALL","CABO","20-0","O",4,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"2599",795,2016,8,9,"NW_APPLEDORE","MAGIC_8_BALL","CAIR","20-0","O",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"2600",796,2016,8,9,"NW_APPLEDORE","MAGIC_8_BALL","HOAM","20-0","O",6,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"2601",797,2016,8,9,"NW_APPLEDORE","MAGIC_8_BALL","ASRU","20-0","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"2602",798,2016,8,9,"NW_APPLEDORE","MAGIC_8_BALL","ASFO","20-0","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"2603",799,2016,8,9,"NW_APPLEDORE","MAGIC_8_BALL","HESA","20-0","O",11,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"2604",800,2016,8,9,"NW_APPLEDORE","MAGIC_8_BALL","PHGU","20-0","O",1,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"2605",801,2016,8,9,"NW_APPLEDORE","MAGIC_8_BALL","MYSP","20-0","O",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"2606",802,2016,8,11,"NW_APPLEDORE","NORTH_HEAD","CABO","20-0","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"2607",803,2016,8,11,"NW_APPLEDORE","NORTH_HEAD","CAIR","20-0","O",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"2608",804,2016,8,11,"NW_APPLEDORE","NORTH_HEAD","HOAM","20-0","O",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"2609",805,2016,8,11,"NW_APPLEDORE","NORTH_HEAD","ASRU","20-0","O",1,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"2610",806,2016,8,11,"NW_APPLEDORE","NORTH_HEAD","ASFO","20-0","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"2611",807,2016,8,11,"NW_APPLEDORE","NORTH_HEAD","HESAS","20-0","O",2,20,"Invertebrate","Echinoderms","Sea Stars","juvenile","Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"2612",808,2016,8,11,"NW_APPLEDORE","NORTH_HEAD","HESA","20-0","O",5,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"2613",809,2016,8,11,"NW_APPLEDORE","NORTH_HEAD","CAIS","20-0","O",1,20,"Invertebrate","Arthropods","Crustaceans","juvenile","Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"2614",810,2016,8,11,"NW_APPLEDORE","NORTH_HEAD","CAIS","20-0","O",1,20,"Invertebrate","Arthropods","Crustaceans","juvenile","Green Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Carcinidae","Carcinus","Carcinus maenas",NA
"2615",811,2016,8,11,"NW_APPLEDORE","NORTH_HEAD","PHGU","20-0","O",2,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"2616",812,2016,8,11,"NW_APPLEDORE","NORTH_HEAD","MYSP","20-0","O",1,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"2617",813,2016,8,11,"NW_APPLEDORE","LARUS_LEDGE","CABO","20-0","O",9,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"2618",814,2016,8,11,"NW_APPLEDORE","LARUS_LEDGE","CAIR","20-0","O",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"2619",815,2016,8,11,"NW_APPLEDORE","LARUS_LEDGE","HOAM","20-0","O",8,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"2620",816,2016,8,11,"NW_APPLEDORE","LARUS_LEDGE","ASRU","20-0","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"2621",817,2016,8,11,"NW_APPLEDORE","LARUS_LEDGE","ASFO","20-0","O",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"2622",818,2016,8,11,"NW_APPLEDORE","LARUS_LEDGE","HESA","20-0","O",5,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"2623",819,2016,8,11,"NW_APPLEDORE","LARUS_LEDGE","PHGU","20-0","O",3,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"2624",820,2016,8,11,"NW_APPLEDORE","LARUS_LEDGE","MYSP","20-0","O",1,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"2625",821,2016,8,10,"SW_APPLEDORE","NORTH_PEPPERRELL","CABO","0-20","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"2626",822,2016,8,10,"SW_APPLEDORE","NORTH_PEPPERRELL","CAIR","0-20","I",7,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"2627",823,2016,8,10,"SW_APPLEDORE","NORTH_PEPPERRELL","HOAM","0-20","I",6,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"2628",824,2016,8,10,"SW_APPLEDORE","NORTH_PEPPERRELL","ASRU","0-20","I",3,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"2629",825,2016,8,10,"SW_APPLEDORE","NORTH_PEPPERRELL","ASFO","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"2630",826,2016,8,10,"SW_APPLEDORE","NORTH_PEPPERRELL","HESA","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"2631",827,2016,8,10,"SW_APPLEDORE","NORTH_PEPPERRELL","PHGU","0-20","I",1,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"2632",828,2016,8,10,"SW_APPLEDORE","NORTH_PEPPERRELL","MYSP","0-20","I",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"2633",829,2016,8,10,"SW_APPLEDORE","NORTH_PEPPERRELL","TAAD","0-20","I",NA,20,"Fish","Chordates","Fish",NA,"Cunner ",NA,NA,NA,NA,NA,NA,"Tautogolabrus adsperus",NA
"2634",830,2016,8,10,"SW_APPLEDORE","SOUTH_PEPPERRELL","CABO","0-20","I",4,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"2635",831,2016,8,10,"SW_APPLEDORE","SOUTH_PEPPERRELL","CAIR","0-20","I",6,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"2636",832,2016,8,10,"SW_APPLEDORE","SOUTH_PEPPERRELL","HOAM","0-20","I",4,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"2637",833,2016,8,10,"SW_APPLEDORE","SOUTH_PEPPERRELL","ASRU","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"2638",834,2016,8,10,"SW_APPLEDORE","SOUTH_PEPPERRELL","ASFO","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"2639",835,2016,8,10,"SW_APPLEDORE","SOUTH_PEPPERRELL","HESA","0-20","I",1,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"2640",836,2016,8,10,"SW_APPLEDORE","SOUTH_PEPPERRELL","PHGU","0-20","I",NA,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"2641",837,2016,8,10,"SW_APPLEDORE","SOUTH_PEPPERRELL","MYSP","0-20","I",2,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"2642",838,2016,8,10,"SW_APPLEDORE","SOUTH_PEPPERRELL","HATO","0-20","I",1,20,"Algae","Phaeophyta","Brown Algae",NA,"Hairy Shoelace","Chromista","Ochrophyta","Phaeophyceae","Tilopteridales","Halosiphonaceae","Halosiphon","Halosiphon tomentosus",NA
"2643",839,2016,8,10,"SW_APPLEDORE","NORTH_SMITHS_COVE","CABO","0-20","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"2644",840,2016,8,10,"SW_APPLEDORE","NORTH_SMITHS_COVE","CAIR","0-20","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"2645",841,2016,8,10,"SW_APPLEDORE","NORTH_SMITHS_COVE","HOAM","0-20","I",3,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"2646",842,2016,8,10,"SW_APPLEDORE","NORTH_SMITHS_COVE","ASRU","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"2647",843,2016,8,10,"SW_APPLEDORE","NORTH_SMITHS_COVE","ASFO","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"2648",844,2016,8,10,"SW_APPLEDORE","NORTH_SMITHS_COVE","HESA","0-20","I",2,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"2649",845,2016,8,10,"SW_APPLEDORE","NORTH_SMITHS_COVE","PHGU","0-20","I",NA,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"2650",846,2016,8,10,"SW_APPLEDORE","NORTH_SMITHS_COVE","MYSP","0-20","I",1,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"2651",847,2016,8,10,"SW_APPLEDORE","NORTH_SMITHS_COVE","TAAD","0-20","I",NA,20,"Fish","Chordates","Fish",NA,"Cunner ",NA,NA,NA,NA,NA,NA,"Tautogolabrus adsperus",NA
"2652",848,2016,8,10,"SW_APPLEDORE","SOUTH_SMITHS_COVE","CABO","0-20","I",3,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"2653",849,2016,8,10,"SW_APPLEDORE","SOUTH_SMITHS_COVE","CAIR","0-20","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"2654",850,2016,8,10,"SW_APPLEDORE","SOUTH_SMITHS_COVE","HOAM","0-20","I",3,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"2655",851,2016,8,10,"SW_APPLEDORE","SOUTH_SMITHS_COVE","ASRU","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"2656",852,2016,8,10,"SW_APPLEDORE","SOUTH_SMITHS_COVE","ASFO","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"2657",853,2016,8,10,"SW_APPLEDORE","SOUTH_SMITHS_COVE","HESA","0-20","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"2658",854,2016,8,10,"SW_APPLEDORE","SOUTH_SMITHS_COVE","PHGU","0-20","I",1,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"2659",855,2016,8,10,"SW_APPLEDORE","SOUTH_SMITHS_COVE","MYSP","0-20","I",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"2660",856,2016,8,10,"SW_APPLEDORE","NORTH_PEPPERRELL","CABO","20-40","I",4,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"2661",857,2016,8,10,"SW_APPLEDORE","NORTH_PEPPERRELL","CAIR","20-40","I",11,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"2662",858,2016,8,10,"SW_APPLEDORE","NORTH_PEPPERRELL","HOAM","20-40","I",3,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"2663",859,2016,8,10,"SW_APPLEDORE","NORTH_PEPPERRELL","ASRU","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"2664",860,2016,8,10,"SW_APPLEDORE","NORTH_PEPPERRELL","ASFO","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"2665",861,2016,8,10,"SW_APPLEDORE","NORTH_PEPPERRELL","HESA","20-40","I",7,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"2666",862,2016,8,10,"SW_APPLEDORE","NORTH_PEPPERRELL","PHGU","20-40","I",2,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"2667",863,2016,8,10,"SW_APPLEDORE","NORTH_PEPPERRELL","MYSP","20-40","I",NA,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"2668",864,2016,8,10,"SW_APPLEDORE","NORTH_PEPPERRELL","TAAD","20-40","I",NA,20,"Fish","Chordates","Fish",NA,"Cunner ",NA,NA,NA,NA,NA,NA,"Tautogolabrus adsperus",NA
"2669",865,2016,8,10,"SW_APPLEDORE","SOUTH_PEPPERRELL","CABO","20-40","I",2,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"2670",866,2016,8,10,"SW_APPLEDORE","SOUTH_PEPPERRELL","CAIR","20-40","I",4,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"2671",867,2016,8,10,"SW_APPLEDORE","SOUTH_PEPPERRELL","HOAM","20-40","I",1,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"2672",868,2016,8,10,"SW_APPLEDORE","SOUTH_PEPPERRELL","ASRU","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"2673",869,2016,8,10,"SW_APPLEDORE","SOUTH_PEPPERRELL","ASFO","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"2674",870,2016,8,10,"SW_APPLEDORE","SOUTH_PEPPERRELL","HESA","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"2675",871,2016,8,10,"SW_APPLEDORE","SOUTH_PEPPERRELL","PHGU","20-40","I",4,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"2676",872,2016,8,10,"SW_APPLEDORE","SOUTH_PEPPERRELL","MYSP","20-40","I",1,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"2677",873,2016,8,10,"SW_APPLEDORE","SOUTH_PEPPERRELL","HATO","20-40","I",12,20,"Algae","Phaeophyta","Brown Algae",NA,"Hairy Shoelace","Chromista","Ochrophyta","Phaeophyceae","Tilopteridales","Halosiphonaceae","Halosiphon","Halosiphon tomentosus",NA
"2678",874,2016,8,10,"SW_APPLEDORE","NORTH_SMITHS_COVE","CABO","20-40","I",3,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"2679",875,2016,8,10,"SW_APPLEDORE","NORTH_SMITHS_COVE","CAIR","20-40","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"2680",876,2016,8,10,"SW_APPLEDORE","NORTH_SMITHS_COVE","HOAM","20-40","I",5,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"2681",877,2016,8,10,"SW_APPLEDORE","NORTH_SMITHS_COVE","ASRU","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"2682",878,2016,8,10,"SW_APPLEDORE","NORTH_SMITHS_COVE","ASFO","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"2683",879,2016,8,10,"SW_APPLEDORE","NORTH_SMITHS_COVE","HESA","20-40","I",1,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"2684",880,2016,8,10,"SW_APPLEDORE","NORTH_SMITHS_COVE","PHGU","20-40","I",2,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"2685",881,2016,8,10,"SW_APPLEDORE","NORTH_SMITHS_COVE","MYSP","20-40","I",4,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"2686",882,2016,8,10,"SW_APPLEDORE","NORTH_SMITHS_COVE","TAAD","20-40","I",9,20,"Fish","Chordates","Fish",NA,"Cunner ",NA,NA,NA,NA,NA,NA,"Tautogolabrus adsperus",NA
"2687",883,2016,8,10,"SW_APPLEDORE","SOUTH_SMITHS_COVE","CABO","20-40","I",5,20,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"2688",884,2016,8,10,"SW_APPLEDORE","SOUTH_SMITHS_COVE","CAIR","20-40","I",NA,20,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"2689",885,2016,8,10,"SW_APPLEDORE","SOUTH_SMITHS_COVE","HOAM","20-40","I",4,20,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"2690",886,2016,8,10,"SW_APPLEDORE","SOUTH_SMITHS_COVE","ASRU","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"2691",887,2016,8,10,"SW_APPLEDORE","SOUTH_SMITHS_COVE","ASFO","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"2692",888,2016,8,10,"SW_APPLEDORE","SOUTH_SMITHS_COVE","HESA","20-40","I",NA,20,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"2693",889,2016,8,10,"SW_APPLEDORE","SOUTH_SMITHS_COVE","PHGU","20-40","I",4,20,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"2694",890,2016,8,10,"SW_APPLEDORE","SOUTH_SMITHS_COVE","MYSP","20-40","I",2,20,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
