"","X","YEAR","MONTH","DAY","SITE","TRANSECT","SP_CODE","QUAD","SIDE","COUNT","AREA","GROUP","DIVISION.FAMILY","COMMON.DIVISION.NAME","SIZE","COMMON.NAME","KINGDOM","PHYLUM","CLASS","ORDER","FAMILY","GENUS","SPECIES","NOTES"
"1780",272,2016,9,1,"LITTLE_BREWSTER","4","PHGU",32,"O",1,1,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"1781",273,2016,9,1,"LITTLE_BREWSTER","4","LADI",32,"O",1,1,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata",NA
"1782",274,2016,8,25,"LITTLE_BREWSTER","1","SL",32,"O",8,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1783",275,2016,8,25,"LITTLE_BREWSTER","1","SLJ",32,"O",2,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1784",276,2016,8,25,"LITTLE_BREWSTER","1","ASFOS",32,"O",1,1,"Invertebrate","Echinoderms","Sea Stars","juvenile","Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"1785",277,2016,8,25,"LITTLE_BREWSTER","1","PHGU",32,"O",1,1,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"1786",278,2016,8,25,"LITTLE_BREWSTER","1","MYSP",32,"O",1,1,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"1787",279,2016,8,30,"LITTLE_BREWSTER","3","SL",32,"O",3,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1788",280,2016,8,30,"LITTLE_BREWSTER","3","SLJ",32,"O",2,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1789",281,2016,8,30,"LITTLE_BREWSTER","3","LADI",32,"O",2,1,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata",NA
"1790",282,2016,8,29,"LITTLE_BREWSTER","2","SL",32,"O",15,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1791",283,2016,8,29,"LITTLE_BREWSTER","2","SLJ",32,"O",9,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1792",284,2016,8,29,"LITTLE_BREWSTER","2","MYSP",32,"O",1,1,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"1793",285,2016,9,1,"LITTLE_BREWSTER","4","SL",40,"I",26,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1794",286,2016,9,1,"LITTLE_BREWSTER","4","SLJ",40,"I",6,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1795",287,2016,8,25,"LITTLE_BREWSTER","1","SL",40,"I",2,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1796",288,2016,8,25,"LITTLE_BREWSTER","1","ASFOS",40,"I",2,1,"Invertebrate","Echinoderms","Sea Stars","juvenile","Forbes Star",NA,NA,NA,NA,NA,NA,"Asterias forbesii",NA
"1797",289,2016,8,30,"LITTLE_BREWSTER","3","SL",40,"I",7,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1798",290,2016,8,30,"LITTLE_BREWSTER","3","SLJ",40,"I",2,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1799",291,2016,8,30,"LITTLE_BREWSTER","3","LADI",40,"I",2,1,"Algae","Phaeophyta","Brown Algae",NA,"Fingered Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Laminaria","Laminaria digitata",NA
"1800",292,2016,8,29,"LITTLE_BREWSTER","2","SL",40,"I",7,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1801",293,2016,8,29,"LITTLE_BREWSTER","2","SLJ",40,"I",1,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1802",294,2016,8,9,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","SL",0,"O",16,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1803",295,2016,8,9,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","SLJ",0,"O",2,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1804",296,2016,8,9,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","FUSP",0,"O",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1805",297,2016,8,8,"NE_APPLEDORE","NORWEGIAN_COVE","SL",0,"O",9,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1806",298,2016,8,8,"NE_APPLEDORE","NORWEGIAN_COVE","BLD",0,"O",1,1,"Algae","Phaeophyta","Brown Algae"," juvenile <3cm kelps",NA,NA,NA,NA,NA,NA,NA,"UNID Juv Laminariales",NA
"1807",299,2016,8,8,"NE_APPLEDORE","NORWEGIAN_COVE","AGCL",0,"O",1,1,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum",NA
"1808",300,2016,8,8,"NE_APPLEDORE","NORWEGIAN_COVE","SDL",0,"O",1,1,"Invertebrate","Echinoderms","Urchins",">20mm","Green Sea Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus droebachiensis",NA
"1809",301,2016,8,8,"NE_APPLEDORE","BROAD_COVE","SL",0,"O",1,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1810",302,2016,8,8,"NE_APPLEDORE","BROAD_COVE","CAIR",0,"O",1,1,"Invertebrate","Arthropods","Crustaceans",NA,"Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"1811",303,2016,8,9,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","SL",8,"I",11,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1812",304,2016,8,9,"NE_APPLEDORE","BROADWAY_42ND","CABO",8,"I",3,1,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"1813",305,2016,8,8,"NE_APPLEDORE","NORWEGIAN_COVE","SL",8,"I",2,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1814",306,2016,8,8,"NE_APPLEDORE","NORWEGIAN_COVE","AGCL",8,"I",1,1,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum",NA
"1815",307,2016,8,8,"NE_APPLEDORE","NORWEGIAN_COVE","PHGU",8,"I",1,1,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"1816",308,2016,8,8,"NE_APPLEDORE","NORWEGIAN_COVE","TAAD",8,"I",2,1,"Fish","Chordates","Fish",NA,"Cunner ",NA,NA,NA,NA,NA,NA,"Tautogolabrus adsperus",NA
"1817",309,2016,8,9,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","SL",16,"O",6,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1818",310,2016,8,9,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","SLJ",16,"O",2,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1819",311,2016,8,9,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","AGCL",16,"O",1,1,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum",NA
"1820",312,2016,8,9,"NE_APPLEDORE","BROADWAY_42ND","SLJ",16,"O",3,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1821",313,2016,8,9,"NE_APPLEDORE","BROADWAY_42ND","HOAM",16,"O",1,1,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"1822",314,2016,8,9,"NE_APPLEDORE","BROADWAY_42ND","PHGU",16,"O",1,1,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"1823",315,2016,8,8,"NE_APPLEDORE","NORWEGIAN_COVE","SL",16,"O",3,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1824",316,2016,8,8,"NE_APPLEDORE","NORWEGIAN_COVE","SDL",16,"O",1,1,"Invertebrate","Echinoderms","Urchins",">20mm","Green Sea Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus droebachiensis",NA
"1825",317,2016,8,8,"NE_APPLEDORE","BROAD_COVE","SL",16,"O",3,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1826",318,2016,8,8,"NE_APPLEDORE","BROAD_COVE","SLJ",16,"O",2,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1827",319,2016,8,8,"NE_APPLEDORE","BROAD_COVE","BLD",16,"O",3,1,"Algae","Phaeophyta","Brown Algae"," juvenile <3cm kelps",NA,NA,NA,NA,NA,NA,NA,"UNID Juv Laminariales",NA
"1828",320,2016,8,8,"NE_APPLEDORE","BROAD_COVE","AGCL",16,"O",1,1,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum",NA
"1829",321,2016,8,8,"NE_APPLEDORE","BROAD_COVE","HESAS",16,"O",3,1,"Invertebrate","Echinoderms","Sea Stars","juvenile","Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"1830",322,2016,8,9,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","SL",24,"I",13,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1831",323,2016,8,9,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","SLJ",24,"I",2,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1832",324,2016,8,9,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","AGCL",24,"I",3,1,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum",NA
"1833",325,2016,8,9,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","HOAM",24,"I",1,1,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"1834",326,2016,8,9,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","PHGU",24,"I",1,1,"Fish","Chordates","Fish",NA,"Rock gunnel",NA,NA,NA,NA,NA,NA,"Pholis gunnelus",NA
"1835",327,2016,8,9,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","MYSP",24,"I",1,1,"Fish","Chordates","Fish","<10cm","Sculpin",NA,NA,NA,NA,NA,NA,"Myoxocephalus ",NA
"1836",328,2016,8,9,"NE_APPLEDORE","BROADWAY_42ND","SL",24,"I",1,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1837",329,2016,8,8,"NE_APPLEDORE","NORWEGIAN_COVE","SL",24,"I",9,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1838",330,2016,8,8,"NE_APPLEDORE","NORWEGIAN_COVE","HOAM",24,"I",2,1,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"1839",331,2016,8,8,"NE_APPLEDORE","NORWEGIAN_COVE","SDL",24,"I",20,1,"Invertebrate","Echinoderms","Urchins",">20mm","Green Sea Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus droebachiensis",NA
"1840",332,2016,8,8,"NE_APPLEDORE","NORWEGIAN_COVE","CAIS",24,"I",2,1,"Invertebrate","Arthropods","Crustaceans","juvenile","Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"1841",333,2016,8,8,"NE_APPLEDORE","NORWEGIAN_COVE","CAIS",24,"I",2,1,"Invertebrate","Arthropods","Crustaceans","juvenile","Green Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Carcinidae","Carcinus","Carcinus maenas",NA
"1842",334,2016,8,8,"NE_APPLEDORE","NORWEGIAN_COVE","SDS",24,"I",35,1,"Invertebrate","Echinoderms","Urchins","juvenile <20mm","Green Sea Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus droebachiensis",NA
"1843",335,2016,8,8,"NE_APPLEDORE","BROAD_COVE","SL",24,"I",3,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1844",336,2016,8,8,"NE_APPLEDORE","BROAD_COVE","BLD",24,"I",2,1,"Algae","Phaeophyta","Brown Algae"," juvenile <3cm kelps",NA,NA,NA,NA,NA,NA,NA,"UNID Juv Laminariales",NA
"1845",337,2016,8,8,"NE_APPLEDORE","BROAD_COVE","AGCL",24,"I",1,1,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum",NA
"1846",338,2016,8,8,"NE_APPLEDORE","BROAD_COVE","HOAM",24,"I",1,1,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"1847",339,2016,8,8,"NE_APPLEDORE","BROAD_COVE","PLMA",24,"I",1,1,"Invertebrate","Molluscs","Bivalves",NA,"Atlantic Sea  Scallop","Animalia","Mollusca","Bivalvia","Pectinida","Pectinidae","Placopecten","Placopecten magellanicus",NA
"1848",340,2016,8,9,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","SL",32,"O",8,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1849",341,2016,8,9,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","AGCL",32,"O",1,1,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum",NA
"1850",342,2016,8,9,"NE_APPLEDORE","BROADWAY_42ND","SL",32,"O",1,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1851",343,2016,8,9,"NE_APPLEDORE","BROADWAY_42ND","CABO",32,"O",1,1,"Invertebrate","Arthropods","Crustaceans",NA,"Jonah Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer borealis",NA
"1852",344,2016,8,8,"NE_APPLEDORE","NORWEGIAN_COVE","SL",32,"O",12,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1853",345,2016,8,8,"NE_APPLEDORE","NORWEGIAN_COVE","BLD",32,"O",2,1,"Algae","Phaeophyta","Brown Algae"," juvenile <3cm kelps",NA,NA,NA,NA,NA,NA,NA,"UNID Juv Laminariales",NA
"1854",346,2016,8,8,"NE_APPLEDORE","NORWEGIAN_COVE","HOAM",32,"O",1,1,"Invertebrate","Arthropods","Crustaceans",NA,"American lobster","Animalia","Arthropoda","Malacostraca","Decapoda","Nephropidae","Homarus","Homarus americanus",NA
"1855",347,2016,8,8,"NE_APPLEDORE","NORWEGIAN_COVE","SDL",32,"O",15,1,"Invertebrate","Echinoderms","Urchins",">20mm","Green Sea Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus droebachiensis",NA
"1856",348,2016,8,8,"NE_APPLEDORE","NORWEGIAN_COVE","CAIS",32,"O",2,1,"Invertebrate","Arthropods","Crustaceans","juvenile","Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"1857",349,2016,8,8,"NE_APPLEDORE","NORWEGIAN_COVE","CAIS",32,"O",2,1,"Invertebrate","Arthropods","Crustaceans","juvenile","Green Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Carcinidae","Carcinus","Carcinus maenas",NA
"1858",350,2016,8,8,"NE_APPLEDORE","NORWEGIAN_COVE","SDS",32,"O",5,1,"Invertebrate","Echinoderms","Urchins","juvenile <20mm","Green Sea Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus droebachiensis",NA
"1859",351,2016,8,8,"NE_APPLEDORE","BROAD_COVE","SL",32,"O",1,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1860",352,2016,8,9,"NE_APPLEDORE","DEVILS_DANCE_FLOOR","SL",40,"I",3,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1861",353,2016,8,9,"NE_APPLEDORE","BROADWAY_42ND","SL",40,"I",3,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1862",354,2016,8,8,"NE_APPLEDORE","NORWEGIAN_COVE","SL",40,"I",3,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1863",355,2016,8,8,"NE_APPLEDORE","BROAD_COVE","SL",40,"I",9,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1864",356,2016,8,8,"NE_APPLEDORE","BROAD_COVE","BLD",40,"I",1,1,"Algae","Phaeophyta","Brown Algae"," juvenile <3cm kelps",NA,NA,NA,NA,NA,NA,NA,"UNID Juv Laminariales",NA
"1865",357,2016,8,8,"NE_APPLEDORE","BROAD_COVE","CAIS",40,"I",1,1,"Invertebrate","Arthropods","Crustaceans","juvenile","Atlantic Rock Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Cancridae","Cancer","Cancer irroratus",NA
"1866",358,2016,8,8,"NE_APPLEDORE","BROAD_COVE","CAIS",40,"I",1,1,"Invertebrate","Arthropods","Crustaceans","juvenile","Green Crab","Animalia","Arthropoda","Malacostraca","Decapoda","Carcinidae","Carcinus","Carcinus maenas",NA
"1867",359,2016,8,9,"NW_APPLEDORE","MAGIC_8_BALL","SL",0,"O",1,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1868",360,2016,8,9,"NW_APPLEDORE","SANDPIPER","SL",0,"O",3,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1869",361,2016,8,9,"NW_APPLEDORE","SANDPIPER","SLJ",0,"O",2,1,"Algae","Phaeophyta","Brown Algae","juvenile <10cm",NA,"Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1870",362,2016,8,9,"NW_APPLEDORE","SANDPIPER","AGCL",0,"O",1,1,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum",NA
"1871",363,2016,8,12,"NW_APPLEDORE","NORTH_HEAD","SL",0,"O",2,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1872",364,2016,8,12,"NW_APPLEDORE","NORTH_HEAD","AGCL",0,"O",2,1,"Algae","Phaeophyta","Brown Algae",NA,"Shotgun Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Costariaceae","Agarum","Agarum clathratum",NA
"1873",365,2016,8,12,"NW_APPLEDORE","NORTH_HEAD","ASRU",0,"O",1,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Common Star","Animalia","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Asterias","Asterias rubens",NA
"1874",366,2016,8,12,"NW_APPLEDORE","NORTH_HEAD","SDL",0,"O",15,1,"Invertebrate","Echinoderms","Urchins",">20mm","Green Sea Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus droebachiensis",NA
"1875",367,2016,8,12,"NW_APPLEDORE","NORTH_HEAD","SDS",0,"O",11,1,"Invertebrate","Echinoderms","Urchins","juvenile <20mm","Green Sea Urchin","Animalia","Echinodermata","Echinoidea","Camarodonta","Strongylocentrotidae","Strongylocentrotus","Strongylocentrotus droebachiensis",NA
"1876",368,2016,8,12,"NW_APPLEDORE","LARUS_LEDGE","SL",0,"O",2,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
"1877",369,2016,8,12,"NW_APPLEDORE","LARUS_LEDGE","HESA",0,"O",1,1,"Invertebrate","Echinoderms","Sea Stars",NA,"Blood Star","Animalia","Echinodermata","Asteroidea","Spinulosida","Echinasteridae","Henricia","Henricia sanguinolenta",NA
"1878",370,2016,8,9,"NW_APPLEDORE","MAGIC_8_BALL","SL",8,"I",4,1,"Algae","Phaeophyta","Brown Algae",NA,"Sugar Kelp","Chromista","Ochrophyta","Phaeophyceae","Laminariales","Laminariaceae","Saccharina","Saccharina latissima",NA
